siret,siren,nom_entreprise,nom_dirigeant,naf_code,naf_libelle,adresse,code_postal,ville,departement,site_web,email,telephone,effectif,date_creation,nature_juridique,priorite,source,date_collecte
75155899000014,751558990,EURO BATIMENT,FILES,43.34Z,43.34Z,16 RUE DE L'ECHIQUIER 75010 PARIS,75010,PARIS,75,,,,NN,2012-05-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
81857886600019,818578866,ETABLISSEMENTS BERNIER PERE ET FILS,BELHASSEN,43.34Z,43.34Z,4 RUE FAYS 94160 SAINT-MANDE,94160,SAINT-MANDE,94,,,,NN,2016-02-20,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
82362990200011,823629902,ABRAHAM PERE ET FILS,COHEN,43.34Z,43.34Z,233 RUE DU FAUBOURG SAINT-MARTIN 75010 PARIS,75010,PARIS,75,,,,NN,2016-10-26,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50194961400017,501949614,S.P. BATIMENT,,43.34Z,43.34Z,IMEUBLE D 49/51 49 RUE DE PONTHIEU 75008 PARIS,75008,PARIS,75,,,,NN,2008-01-09,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
52095638400058,520956384,MCV BAT,HAMOUCHE,43.34Z,43.34Z,125 RUE LAMARCK 75018 PARIS,75018,PARIS,75,,,,NN,2010-03-04,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
83979261100080,839792611,UNI VERRE IDF (MIROITERIE UNI-VERRE),MARCOT (MARCOT),43.34Z,43.32A,10 ROUTE D'ARPAJON 91630 AVRAINVILLE,91630,AVRAINVILLE,91,,,,01,2018-05-18,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
30186112600052,301861126,CHANEL SAS,AUBRY,43.34Z,43.34Z,12 RUE DE L'INDUSTRIE 69200 VENISSIEUX,69200,VENISSIEUX,69,,,,22,1975-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
81400334900010,814003349,ATELIER CAMUSET (ATELIER CAMUSET-ATELIER CAMUSET PEINTURE DECORATIVE-ENTREPRISE CAMUSET),C.CAMUSET PATRIMOINE,43.34Z,43.34Z,21 B RUE PIERRE LEROUX 75007 PARIS,75007,PARIS,75,,,,02,2015-07-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
83983416500038,839834165,PAINT CONCEPT CONSTRUCTION,ZDL FINANCE,43.34Z,43.34Z,PEPINIERE D'ENTRE SYNERGIE ZI STE A RUE LAVOISIER 57190 FLORANGE,57190,FLORANGE,57,,,,11,2018-05-02,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
33441600500067,334416005,AGENCE COMMERCIALE ECONOMIE ENERGIE (ACEE),LECOQ,43.34Z,46.74B,POLE ECONOMIQUE DES RENARDIERES 5 RUE MONTCHAVANT 77250 MORET-LOING-ET-ORVANNE,77250,MORET-LOING-ET-ORVANNE,77,,,,12,1986-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
34274933000011,342749330,FERNANDO DA PIEDADE,DA PIEDADE,43.34Z,70.10Z,21 B RUE DU SIMPLON 75018 PARIS,75018,PARIS,75,,,,NN,1987-10-19,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49280176600014,492801766,SALKY EXPRESS,MOUTTAKI (MOUTTAKI),43.34Z,43.34Z,EVRY 8 RUE MONTESPAN 91000 EVRY-COURCOURONNES,91000,EVRY-COURCOURONNES,91,,,,NN,2006-11-27,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
41146658400017,411466584,CARLOS JEAN LOUIS,JEAN LOUIS,43.34Z,43.34Z,TAXIDOM 35 RUE MONTGALLET 75012 PARIS,75012,PARIS,75,,,,NN,1997-04-14,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
41842688800024,418426888,JULIAN ENTREPRISE GENERALE DE PEINTURE,LIVAN,43.34Z,43.34Z,5 B RUE NOBEL 75018 PARIS,75018,PARIS,75,,,,02,1998-04-07,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
53849133300042,538491333,MON CONCEPT HABITATION (MCH),GAFFORY,43.34Z,43.34Z,6 RUE DES PETITS HOTELS 75010 PARIS,75010,PARIS,75,,,,12,2011-11-30,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
57207377300077,572073773,CHARLES COSTA,TARABAY & CO,43.34Z,70.10Z,30 RUE DU BOIS GALON 94120 FONTENAY-SOUS-BOIS,94120,FONTENAY-SOUS-BOIS,94,,,,12,1957-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50416540800056,504165408,IOAN MARIS (IOBAT),MARIS (MARIS),43.34Z,43.34Z,32 RUE CHAUVEAU 92200 NEUILLY-SUR-SEINE,92200,NEUILLY-SUR-SEINE,92,,,,NN,2008-08-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
71204356100075,712043561,DEXET,RAMNOUT,43.34Z,81.21Z,12 RUE LAVOISIER 94430 CHENNEVIERES-SUR-MARNE,94430,CHENNEVIERES-SUR-MARNE,94,,,,02,1982-10-29,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
39527486300012,395274863,S.A.S. PEREIRA,ALPHONSE,43.34Z,43.34Z,84 BOULEVARD DE LA TOUR-MAUBOURG 75007 PARIS,75007,PARIS,75,,,,11,1994-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49979828800019,499798288,CHABIN & ITTAH,ITTAH (WEINMAN),43.34Z,70.10Z,116 BOULEVARD DIDEROT 75012 PARIS,75012,PARIS,75,,,,NN,2007-08-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
80933739700024,809337397,EMMANUEL NARET,NARET,43.34Z,43.34Z,21 LE PONT D'USSEAU 17800 MARIGNAC,17800,MARIGNAC,17,,,,NN,2015-02-02,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
82952615100032,829526151,HADRIOR RENOVATION & SERVICES (HADRIOR RENOVATION ET SERVICES),CAFFA-BEAUJEU (CAFFA-BEAUJEU),43.34Z,41.20A,1 RUE DE TERRE NEUVE 91940 LES ULIS,91940,LES ULIS,91,,,,NN,2017-05-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
33806456100016,338064561,HUBERT PEINTURE,AMRAM (AMRAM),43.34Z,43.34Z,51 RUE BOILEAU 92120 MONTROUGE,92120,MONTROUGE,92,,,,02,1986-06-16,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38889477600029,388894776,ABRAM'S SERRURERIE MIROITERIE,BENDAVID OUYOUSSEF,43.34Z,43.34Z,41 RUE DE MENILMONTANT 75020 PARIS,75020,PARIS,75,,,,NN,1992-09-24,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
98418081000017,984180810,ABL ARTISAN,BELKACEMI,43.34Z,43.34Z,8 RUE NIEUPORT 78140 VELIZY-VILLACOUBLAY,78140,VELIZY-VILLACOUBLAY,78,,,,NN,2024-01-10,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
94202296300030,942022963,ARTISAN VITRIER (ARTISAN BL VITRIER),BELKACEMI,43.34Z,43.34Z,5-7 RUE DE CHAUMONT 75019 PARIS,75019,PARIS,75,,,,NN,2025-02-27,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
60202072900011,602020729,ENTREPRISE BATALHA JORDAN,CARRARA,43.34Z,43.34Z,77 RUE POUCHET 75017 PARIS,75017,PARIS,75,,,,02,1960-01-02,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
89271587100059,892715871,LES PEINTRES FRANCILIENS (VENTILON) (LPF),TOUATI,43.34Z,41.10B,15 RUE DU COUEDIC 75014 PARIS,75014,PARIS,75,,,,11,2021-01-07,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50533278300016,505332783,SALA,,43.34Z,43.34Z,19 RUE DE L'AQUEDUC 75010 PARIS,75010,PARIS,75,,,,NN,2008-07-31,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50776742400017,507767424,ALEXANDRU BALEA,BALEA,43.34Z,43.34Z,7 PLACE DU 11 NOVEMBRE 1918 93000 BOBIGNY,93000,BOBIGNY,93,,,,NN,2008-08-14,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
92221091900036,922210919,ADEQUAT (ADEQUAT),FLORES HENRIQUES,43.34Z,43.34Z,55-57 RUE DE MONTREUIL 75011 PARIS,75011,PARIS,75,,,,01,2023-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
83481451900015,834814519,ARMORIQUE DECORATION LIMITED,DUFRANE,43.34Z,70.10Z,CARY CHAMBERS 1 PALK STREET TORQUAY TQ2 5EL GRANDE BRETAGNE ROYAUME-UNI,,,,,,,NN,2017-10-06,3120,P2,API Recherche Entreprises / INSEE Sirene,2026-05-17
95267936300012,952679363,AB ECO BAT,BOUJNAH,43.34Z,43.34Z,18 RUE SAINT-AMAND 75015 PARIS,75015,PARIS,75,,,,NN,2023-05-05,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
99166252900015,991662529,BZ PEINTURE ET RENOV,BOUNACHADA,43.34Z,70.10Z,BUREAU 326 59 RUE DE PONTHIEU 75008 PARIS,75008,PARIS,75,,,,NN,2025-10-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
30921091200015,309210912,RAYMOND POULET,POULET,43.34Z,43.34Z,45 RUE SAINT-LAMBERT 75015 PARIS,75015,PARIS,75,,,,NN,1971-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
30965609800014,309656098,DIMITRI DRAKVLOWSKI,DRAKVLOWSKI,43.34Z,43.34Z,16 RUE DE TOURNON 75006 PARIS,75006,PARIS,75,,,,NN,1973-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
32992081300022,329920813,PATRICE BRIQUE,BRIQUE,43.34Z,43.34Z,101 AVENUE JEAN JAURES 75019 PARIS,75019,PARIS,75,,,,NN,1984-05-28,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
31951505200011,319515052,DENIS LIMON,LIMON,43.34Z,43.34Z,14 BOULEVARD MONTMARTRE 75009 PARIS,75009,PARIS,75,,,,NN,1980-07-15,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
35011727100014,350117271,SUD OUEST DECO,,43.34Z,43.34Z,58 AVENUE DE WAGRAM 75017 PARIS,75017,PARIS,75,,,,NN,1989-02-15,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
35200763700056,352007637,CARLOS RIBEIRO RODRIGUES,RIBEIRO RODRIGUES (RIBEIRO RODRIGUES),43.34Z,43.34Z,17 RUE VINCENT COMPOINT 75018 PARIS,75018,PARIS,75,,,,01,1989-10-03,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
31484241000016,314842410,PARIS MODERNE BATIMENT (PMP),NEMECEK,43.34Z,43.34Z,7 RUE SARASATE 75015 PARIS,75015,PARIS,75,,,,02,1979-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
32342803700028,323428037,SOCIETE MESSABAT (SMB),,43.34Z,43.34Z,73 RUE SAINT-MAUR 75011 PARIS,75011,PARIS,75,,,,NN,1981-12-29,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
32378303500039,323783035,STE DE PEINTURE DECORATION INSTALLATION GENERALE JEAN BONINO ET FILS,RAVIZZA,43.34Z,70.10Z,CHEZ GEAPY'S 42 RUE MONGE 75005 PARIS,75005,PARIS,75,,,,01,1982-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
33142844100025,331428441,DANIEL MULLER,MULLER,43.34Z,43.34Z,CHEZ SOFRADOM - 118-130 118 AVENUE JEAN JAURES 75019 PARIS,75019,PARIS,75,,,,NN,1985-01-05,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49444958000013,494449580,OH BATIMENT,,43.34Z,43.34Z,95 BOULEVARD VOLTAIRE 75011 PARIS,75011,PARIS,75,,,,NN,2007-02-14,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49465753900016,494657539,LYES MADANI,MADANI,43.34Z,43.34Z,54 RUE ORDENER 75018 PARIS,75018,PARIS,75,,,,NN,2007-03-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50934008900010,509340089,SARL 3B,,43.34Z,43.34Z,26 RUE DES RIGOLES 75020 PARIS,75020,PARIS,75,,,,NN,2008-12-03,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
79324030000046,793240300,SRPB,ALTAF (ALTAF),43.34Z,43.34Z,40 RUE HEMET 93300 AUBERVILLIERS,93300,AUBERVILLIERS,93,,,,03,2013-06-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
79942225800043,799422258,ML,MABROUK (MABROUK),43.34Z,43.34Z,21 B RUE DU SIMPLON 75018 PARIS,75018,PARIS,75,,,,02,2014-01-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
79984353700033,799843537,PERUCCA & PERONINO,PERONINO (PERONINO),43.34Z,43.34Z,11 RUE BOULARD 75014 PARIS,75014,PARIS,75,,,,03,2014-01-14,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
80183898800054,801838988,MW SERVICES,EL WKIL,43.34Z,43.34Z,61 RUE GRETILLAT 94400 VITRY-SUR-SEINE,94400,VITRY-SUR-SEINE,94,,,,11,2014-04-03,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49761806600011,497618066,DREAM DECORATION,,43.34Z,43.34Z,4 CITE JOLY 75011 PARIS,75011,PARIS,75,,,,NN,2007-04-18,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38461167900018,384611679,SILVA SILVIO DA CONCEICAO,SILVIO DA CONCEICAO,43.34Z,43.34Z,127 RUE AMELOT 75011 PARIS,75011,PARIS,75,,,,NN,1992-02-24,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
31450154500029,314501545,JEAN GROMAIRE,GROMAIRE,43.34Z,43.34Z,47 RUE SARRETTE 75014 PARIS,75014,PARIS,75,,,,NN,1978-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
40245401100030,402454011,JAMAL ZAOUCH,ZAOUCH,43.34Z,43.34Z,150 RUE LEGENDRE 75017 PARIS,75017,PARIS,75,,,,NN,1995-10-03,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44886289600025,448862896,E M A P,HAOUAS,43.34Z,70.10Z,19 A 21 19 RUE CLAUDE TILLIER 75012 PARIS,75012,PARIS,75,,,,03,2003-07-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
43997052600018,439970526,PMP BATIMENT,,43.34Z,70.10Z,CHEZ SERVICE PLUS 26 RUE DES RIGOLES 75020 PARIS,75020,PARIS,75,,,,NN,2001-11-21,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
84338795200032,843387952,ARCH'CONCEPT (ARCH'CONCEPT),BAKIR,43.34Z,43.34Z,6 RUE D'ARMAILLE 75017 PARIS,75017,PARIS,75,,,,02,2018-01-15,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
82176651600024,821766516,IMZ,JMZ,43.34Z,43.34Z,38 AVENUE VILLEMAIN 75014 PARIS,75014,PARIS,75,,,,12,2016-07-20,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
84425700600016,844257006,MIROITERIE FERRARIS,FERRARIS,43.34Z,70.10Z,103-105 105 BOULEVARD RICHARD LENOIR 75011 PARIS,75011,PARIS,75,,,,11,2018-11-17,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
87798539000013,877985390,YAH,MOUSSA,43.34Z,43.34Z,36 RUE SERVAN 75011 PARIS,75011,PARIS,75,,,,NN,2019-10-08,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
34842302100032,348423021,TOURRET SAS,PENGAM,43.34Z,43.34Z,38 RUE DES MATHURINS 75008 PARIS,75008,PARIS,75,,,,11,1988-10-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38982805400012,389828054,RIGOBERTO VALENCIA ESPINOSA,VALENCIA ESPINOSA,43.34Z,43.34Z,48 RUE DE LA GOUTTE D'OR 75018 PARIS,75018,PARIS,75,,,,NN,1993-01-20,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38481131100057,384811311,FARSHID SHOJAIE (ARIADECOR),SHOJAIE (SHOJAIE),43.34Z,43.34Z,248 AVENUE THERESE 94500 CHAMPIGNY-SUR-MARNE,94500,CHAMPIGNY-SUR-MARNE,94,,,,NN,1992-04-02,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38378755300015,383787553,RIDHA EL ABASSI,EL ABASSI,43.34Z,43.34Z,202 RUE DE CRIMEE 75019 PARIS,75019,PARIS,75,,,,NN,1992-01-02,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38413101700053,384131017,JEAN TERRETAZ (JEAN LOUIS TERRETAZ),TERRETAZ (TERRETAZ),43.34Z,43.34Z,13 RUE DE CARCAVEL 26400 CREST,26400,CREST,26,,,,NN,1992-01-13,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
34181075200087,341810752,TROUVE LECLAIRE,CHAUMARTIN,43.34Z,43.34Z,102 A 114 102 AVENUE JEAN JAURES 94200 IVRY-SUR-SEINE,94200,IVRY-SUR-SEINE,94,,,,NN,1987-06-19,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
39314326800034,393143268,PEINTURE SOL RAVALEMENT (PSR),"COURCEL, AUDIT & CONSEILS",43.34Z,43.34Z,ZI DE LA CROIX BLANCHE 31 RUE DU PETIT FIEF 91700 SAINTE-GENEVIEVE-DES-BOIS,91700,SAINTE-GENEVIEVE-DES-BOIS,91,,,,00,1993-10-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
43170979900024,431709799,MIROITERIE DE MONTFORT,BELLINETTI,43.34Z,43.34Z,11 RUE POUSSIN 75016 PARIS,75016,PARIS,75,,,,NN,2000-06-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44010434700032,440104347,L.T.B. AQUITAINE,LELEU,43.34Z,43.34Z,ZAC MIOS 2000 4 RUE DE GALEBEN 33380 MIOS,33380,MIOS,33,,,,11,2002-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44053129100019,440531291,FERENTEL FRANCE,,43.34Z,43.34Z,CHEZ ABC LIV 37 RUE DES MATHURINS 75008 PARIS,75008,PARIS,75,,,,NN,2002-01-11,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
43535668800034,435356688,ARLINDO MENDES PEREIRA,MENDES PEREIRA,43.34Z,43.34Z,16 RUE VILLARET DE JOYEUSE 29200 BREST,29200,BREST,29,,,,NN,2001-04-03,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
43357115500038,433571155,LIKE MIRROR,DUPAS,43.34Z,43.34Z,84 RUE DU FAUBOURG DE NEAUFLES 27140 GISORS,27140,GISORS,27,,,,03,2000-10-26,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
42486313200017,424863132,ANNE ROUSSEAU (LECCHI),ROUSSEAU (LECCHI),43.34Z,43.34Z,12 RUE SAINT-BERNARD 75011 PARIS,75011,PARIS,75,,,,NN,1999-11-10,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
41954460600058,419544606,PEINTURES 3000,ELASHRY,43.34Z,43.34Z,38 RUE D'ALSACE 92110 CLICHY,92110,CLICHY,92,,,,21,1998-07-10,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
41957044500033,419570445,A B E,,43.34Z,43.34Z,16 RUE BAUDELIQUE 75018 PARIS,75018,PARIS,75,,,,NN,1998-07-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49230023100023,492300231,ACTIVE GENESIS BATIMENT,,43.34Z,43.34Z,6 RUE PIERRE GIRARD 75019 PARIS,75019,PARIS,75,,,,NN,2006-09-27,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49116597300018,491165973,ALEKSI,,43.34Z,43.34Z,221 RUE LA FAYETTE 75010 PARIS,75010,PARIS,75,,,,NN,2006-06-22,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50965398600018,509653986,ENTREPRISE BORDE,BORDE,43.34Z,43.34Z,75 AVENUE PARMENTIER 75011 PARIS,75011,PARIS,75,,,,02,2009-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
42301248300024,423012483,SPGC,GAWLOWICZ,43.34Z,43.34Z,CHEZ SCI CARTIER BRESSON 55 RUE CARTIER BRESSON 93500 PANTIN,93500,PANTIN,93,,,,NN,1999-05-03,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
42419358900019,424193589,KHALED TEBOURBI,TEBOURBI,43.34Z,43.34Z,CHEZ SDM 21 RUE DE FECAMP 75012 PARIS,75012,PARIS,75,,,,NN,1999-08-16,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
42455670200035,424556702,LUC AMIRAULT,AMIRAULT,43.34Z,43.34Z,HALL 25 6 RUE FELIX TERRIER 75020 PARIS,75020,PARIS,75,,,,NN,1999-07-05,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
41405122700042,414051227,FRANCOIS PONSONNET,PONSONNET,43.34Z,43.34Z,6 ETAGE 06 D 55 RUE PIXERECOURT 75020 PARIS,75020,PARIS,75,,,,NN,1996-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
41436583300022,414365833,P.M.P,OZKAN,43.34Z,43.34Z,151 RUE MONTMARTRE 75002 PARIS,75002,PARIS,75,,,,11,1997-11-10,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
41507216400072,415072164,ENTREPRISE DE PEINTURE JEAN LETUVE (CES),VIVIER,43.34Z,71.12B,56 RUE AMPERE 75017 PARIS,75017,PARIS,75,,,,12,1997-12-12,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
41046531400012,410465314,TEDDY MOLLAR,MOLLAR,43.34Z,43.34Z,83 RUE MICHEL-ANGE 75016 PARIS,75016,PARIS,75,,,,03,1997-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
41765612100023,417656121,PRO SERVICE & CO (DEGATS DES EAUX EXPRESS),DA SILVA,43.34Z,43.34Z,5 RUE DE TURBIGO 75001 PARIS,75001,PARIS,75,,,,02,1998-02-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
40753860200035,407538602,SARL ANNE SOPHIE ROBERT AND CAU,ROBERT,43.34Z,43.34Z,20 RUE DE L'ABBE GROULT 75015 PARIS,75015,PARIS,75,,,,03,1996-05-07,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
53417398400012,534173984,VASANA,,43.34Z,43.34Z,28 RUE DE CHABROL 75010 PARIS,75010,PARIS,75,,,,NN,2011-08-16,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
53493827900013,534938279,PAULO PAIVA CADEIREIRO,PAIVA CADEIREIRO,43.34Z,43.34Z,87 RUE DE LAGNY 75020 PARIS,75020,PARIS,75,,,,NN,2011-09-28,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
53523697000021,535236970,DOBROMIR DOBREV,DOBREV,43.34Z,43.34Z,CHEZ TONYO RATSOV /  30-32 30 RUE DES LAITIERES 94300 VINCENNES,94300,VINCENNES,94,,,,NN,2011-10-10,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
53301069000048,533010690,L'ILOT COULEURS,SINGH (SINGH),43.34Z,43.34Z,142 RUE DE CLIGNANCOURT 75018 PARIS,75018,PARIS,75,,,,00,2011-07-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
53857762800026,538577628,REFERENCE TRAVAUX,BRIARD,43.34Z,43.34Z,CHEZ OCP BUSINESS CENTER 4 49 RUE DE PONTHIEU 75008 PARIS,75008,PARIS,75,,,,01,2012-01-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
60201386400015,602013864,J. BIZON ET J. GONET,BGL,43.34Z,43.34Z,27 RUE DE CONDE 75006 PARIS,75006,PARIS,75,,,,03,1960-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
51339058300047,513390583,EPS,ELGAMAL,43.34Z,43.34Z,11 BOULEVARD SOULT 75012 PARIS,75012,PARIS,75,,,,NN,2009-06-22,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
51426849900019,514268499,MAXIMILIAN CONSTANTINESCU,CONSTANTINESCU,43.34Z,43.34Z,35 RUE D'AMSTERDAM 75008 PARIS,75008,PARIS,75,,,,NN,2009-08-06,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
48981201600033,489812016,ROMAIN TAILLOT,TAILLOT (TAILLOT),43.34Z,43.34Z,17 RUE ENCLOS FERMAUD 34000 MONTPELLIER,34000,MONTPELLIER,34,,,,NN,2006-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44978957700029,449789577,DUMITRU GRECU,GRECU,43.34Z,43.34Z,1 ROUTE DES MARGOTTES 27140 AMECOURT,27140,AMECOURT,27,,,,NN,2003-08-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
45287650100019,452876501,BATY DECO SARL,,43.34Z,43.34Z,CHEZ C.A.R 1 RUE DU GENERAL GUILHEM 75011 PARIS,75011,PARIS,75,,,,NN,2004-03-29,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
45331682000035,453316820,ZOUHIR BOUDJEMA,BOUDJEMA,43.34Z,43.34Z,35 RUE SIMART 75018 PARIS,75018,PARIS,75,,,,NN,2003-06-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
48444611700026,484446117,LUIGI ASTORE,ASTORE (ASTORE),43.34Z,43.34Z,9 RUE ROUVET 75019 PARIS,75019,PARIS,75,,,,NN,2004-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
48070801500015,480708015,RAVALE,,43.34Z,43.34Z,31 AVENUE DE SEGUR 75007 PARIS,75007,PARIS,75,,,,NN,2005-01-11,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
45142287700022,451422877,34 SERVICES (EPB),,43.34Z,43.34Z,49-51 49 RUE DE PONTHIEU 75008 PARIS,75008,PARIS,75,,,,NN,2004-01-05,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
45180271400035,451802714,LES LILAS BATIMENT (LES LILAS BATIMENT),EL SHAFEI,43.34Z,43.34Z,4 VILLA ORNANO 75018 PARIS,75018,PARIS,75,,,,01,2004-01-23,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
39432513800086,394325138,ADEQUAT (ADEQUATS),ASSAN,43.34Z,43.34Z,2 RUE AUMONT-THIEVILLE 75017 PARIS,75017,PARIS,75,,,,11,1994-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
39479794800020,394797948,SARL LAZURES,TUFFIER,43.34Z,43.34Z,30 RUE CHEVERT 75007 PARIS,75007,PARIS,75,,,,03,1994-03-30,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
51153875300035,511538753,AMELIORATION RENOVATION CONCEPT ET AMENAGEMENT SAS (ARCEA),DE FONDS MONTMAUR,43.34Z,43.34Z,13 B AVENUE DE LA MOTTE-PICQUET 75007 PARIS,75007,PARIS,75,,,,02,2009-03-27,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
